RR_interval,P_wave,QRS_complex,T_wave,QT_interval,Label
0.6900366723779934,0.07876991603143658,0.15331458284438687,0.21098536213717348,0.46002444825199557,Arrhythmia
0.49708367886506777,0.07202225030316757,0.10115172576560422,0.17579525981014343,0.3313891192433785,Arrhythmia
0.7448616955897452,0.05709575866118103,0.12679866539909052,0.18522962309144364,0.49657446372649683,Arrhythmia
0.5087763353460266,0.17043990785350968,0.15214926526311576,0.21638952699839267,0.33918422356401773,Arrhythmia
0.5298589543360205,0.08199349368523617,0.14209406254970058,0.16458745612552958,0.35323930289068034,Arrhythmia
0.7051311508755671,0.12561081523354928,0.10769732644457339,0.22333952924848754,0.35256557543778355,Normal
0.7924107452482209,0.11176634412969154,0.12561983735470064,0.1413190144053822,0.39620537262411043,Normal
0.6327485700779998,0.08606410754065097,0.12133288505281165,0.1657804543633456,0.42183238005199986,Arrhythmia
0.8449799937716626,0.1061459904175322,0.1362572423767792,0.17888886525770836,0.4224899968858313,Normal
0.5827605515697611,0.07869616126217549,0.08636985164204655,0.1311771958287258,0.38850703437984074,Arrhythmia
0.827354869058502,0.09595614695132212,0.11564637593545558,0.19296330555961572,0.413677434529251,Normal
0.7796042323614353,0.10523246111944934,0.12024293018146451,0.18792802251922236,0.38980211618071764,Normal
0.8340976485647482,0.09379466486813089,0.12648332704976883,0.15609570836896947,0.4170488242823741,Normal
0.8956158819919986,0.12130454165093836,0.0841590979972957,0.14659679464630276,0.4478079409959993,Normal
0.6737166310250102,0.12374988081888808,0.15872359451156468,0.20513382037057118,0.44914442068334015,Arrhythmia
0.3951280132862124,0.09973548861262578,0.07729946754109163,0.25081726066266874,0.2634186755241416,Arrhythmia
0.7587251401603745,0.09357228316694013,0.12825862908551247,0.14308826341588077,0.37936257008018726,Normal
0.778334829654872,0.10407645455054934,0.13118218405229054,0.18617624774291439,0.389167414827436,Normal
0.28278734877540135,0.05777608676870335,0.11844667336242694,0.1714621139315261,0.1885248991836009,Arrhythmia
0.6981462032513931,0.13140064561085346,0.11395351515847384,0.1598631151302911,0.34907310162569655,Normal
0.5484077840507134,0.07518307169343032,0.15558039542723517,0.2413095565201031,0.3656051893671423,Arrhythmia
0.727719501376396,0.0831172617296452,0.11313597526737663,0.17373029363286518,0.363859750688198,Normal
0.8112046240905209,0.1002518480156359,0.12195352197097663,0.13680970648433602,0.4056023120452604,Normal
0.9137880648783603,0.10812453370099857,0.11136115596783255,0.2157990101946079,0.45689403243918014,Normal
0.843616031836034,0.10366684011476704,0.16379605866435343,0.13575105143934546,0.421808015918017,Normal
0.4763414062618845,0.05934826133446204,0.1709780121205393,0.10759474700015935,0.31756093750792297,Arrhythmia
0.551263396366574,0.15628512517647658,0.16851271514558153,0.15692385377350387,0.3675089309110493,Arrhythmia
0.8370981508264733,0.1295331725085926,0.13400485906724838,0.15603101668172611,0.41854907541323666,Normal
0.8589720060360644,0.0906164869579059,0.08573730941818244,0.2006161712249624,0.4294860030180322,Normal
0.8137817578943705,0.10557446069941323,0.07095470797368533,0.13296118544005997,0.40689087894718523,Normal
0.5007865549577275,0.10140941781294227,0.1264980358556227,0.20491399729389995,0.3338577033051517,Arrhythmia
0.29471148266872144,0.11606475429925614,0.17181340442331405,0.2416548398767273,0.19647432177914761,Arrhythmia
0.5498471017969387,0.07754540390330339,0.1865345592656757,0.18462698537171435,0.3665647345312925,Arrhythmia
0.8084986451453655,0.12306490372856912,0.14053159693104156,0.16498264397524454,0.40424932257268276,Normal
0.5968063924377721,0.14105894672597047,0.11105229618259688,0.20744205839993757,0.39787092829184806,Arrhythmia
0.24036903443516489,0.14333016375945434,0.1665819068073846,0.17451688715832586,0.1602460229567766,Arrhythmia
0.7253535578144041,0.10222284341259326,0.18885846636713877,0.12479594167140434,0.4835690385429361,Arrhythmia
0.7992640870682532,0.11592810859392653,0.11437229786897826,0.11005920411414977,0.3996320435341266,Normal
0.6966278949980063,0.09821759920974424,0.09391060998990293,0.18009017646490116,0.34831394749900313,Normal
0.33481221427293323,0.11463019824769882,0.16242104094835405,0.16837230767875827,0.22320814284862214,Arrhythmia
0.35214109304966845,0.11512139546553533,0.12409227144882679,0.14828508670950624,0.23476072869977896,Arrhythmia
0.28488666961512144,0.09425401528260122,0.1417242200907289,0.08868790039836807,0.18992444641008097,Arrhythmia
0.7650137246003708,0.10427959821468445,0.1177534390061834,0.15337091201400332,0.3825068623001854,Normal
0.7631793913871178,0.11159008803099708,0.10905440327324957,0.12315837942629128,0.3815896956935589,Normal
0.27272134067021714,0.14100622802333573,0.18934903140503853,0.17003855841774487,0.18181422711347808,Arrhythmia
0.6277103138568243,0.07036192462610377,0.1408586167870348,0.21874492625217684,0.4184735425712162,Arrhythmia
0.7936041204259617,0.08088919118799148,0.08787107359484855,0.1661039090760167,0.39680206021298087,Normal
0.47196423161593865,0.09856627367879386,0.1081621210116023,0.15382506615547936,0.3146428210772924,Arrhythmia
0.7530712452608848,0.1264491927084835,0.1397608207605015,0.23919776555560102,0.5020474968405898,Arrhythmia
0.8561494105238583,0.13043598078061894,0.12678486323379426,0.24328152731855118,0.5707662736825722,Arrhythmia
0.36865726199228643,0.05851600807106992,0.16778532642594926,0.25637666561880523,0.2457715079948576,Arrhythmia
0.5041536397424319,0.10382096435611468,0.1291573148171907,0.17046026530463765,0.3361024264949546,Arrhythmia
0.40240361463172597,0.08538623848705912,0.12222818227283394,0.14544036921280734,0.26826907642115067,Arrhythmia
0.12458607175066772,0.12053926604665506,0.15170759806949427,0.1766036467001667,0.08305738116711181,Arrhythmia
0.7711614334715834,0.11510782451651513,0.1300183437524876,0.13067334265604347,0.3855807167357917,Normal
0.9021660244841153,0.13239224310874623,0.13866024280776698,0.13714795252816542,0.45108301224205766,Normal
0.38551112651862246,0.04585353698006444,0.09117372686350514,0.18192339786645528,0.25700741767908164,Arrhythmia
0.2713564200245012,0.12393208943735905,0.10582574814230353,0.19070970662813044,0.18090428001633416,Arrhythmia
0.40222458382967613,0.10142196013949242,0.11418759904148144,0.16461777823080698,0.2681497225531174,Arrhythmia
0.40970469816554234,0.12280753283906082,0.1731898731448533,0.21086552597205344,0.2731364654436949,Arrhythmia
0.6764177749936355,0.08406209489059047,0.1315414425436108,0.15390863841871022,0.33820888749681777,Normal
0.8084864642195188,0.10178787838291299,0.12976088158757498,0.20740402285225606,0.4042432321097594,Normal
0.8168801331037602,0.09176246067755066,0.11024787551855013,0.1470232543654114,0.4084400665518801,Normal
0.5815224729445666,0.13104762781241797,0.0737568034497837,0.19443113698693712,0.38768164862971105,Arrhythmia
0.8600606961081972,0.09183849253956898,0.07923750929644291,0.12975741067247787,0.4300303480540986,Normal
0.65773895610075,0.07469365113263589,0.0925924418976942,0.18064213674575721,0.4384926374005,Arrhythmia
0.8414702790591745,0.055777293819842304,0.12471229116217131,0.183125955816609,0.42073513952958724,Normal
0.5247791570180865,0.11706810023408926,0.11375579858765897,0.16398508507329787,0.349852771345391,Arrhythmia
0.8316390933053143,0.14541385715608793,0.1236373251011699,0.16744661758901008,0.41581954665265713,Normal
0.3362914344059794,0.07548995682217319,0.18529313937378872,0.19608137920187688,0.22419428960398627,Arrhythmia
0.851876997212895,0.08979967202290506,0.11460250129413257,0.13063708852653078,0.4259384986064475,Normal
0.7786296028775263,0.0889470845330599,0.13927700637430723,0.18920672342560374,0.3893148014387631,Normal
0.8206717451611851,0.13753591625116132,0.10452421601792854,0.12266035890065749,0.41033587258059256,Normal
0.5255891305371295,0.12506696195049713,0.11327469972646768,0.08701121354190394,0.3503927536914197,Arrhythmia
0.813998431315991,0.07749021905403247,0.16891503959233653,0.16387663545925682,0.4069992156579955,Normal
0.7673245427804118,0.11770823857185364,0.14650583110948817,0.19768466661253892,0.5115496951869413,Arrhythmia
0.782303674471255,0.14036260138464934,0.18779559879918192,0.1595513729427526,0.5215357829808367,Arrhythmia
0.7954886167971895,0.11562146535232906,0.17077382203474972,0.17571858001323382,0.39774430839859476,Normal
0.4762988152131516,0.08719356790157741,0.10963686874219498,0.11380573312536922,0.3175325434754344,Arrhythmia
0.7885060214276807,0.11256280026961339,0.1454025109315143,0.13544577348872827,0.39425301071384034,Normal
0.4610612972954593,0.05490571140645682,0.1326277080774217,0.16909105721009318,0.30737419819697287,Arrhythmia
0.6206658665166298,0.09528358319906648,0.1724137960701605,0.10620379038815625,0.41377724434441987,Arrhythmia
0.7865555654722585,0.07786948182516659,0.17146719606499722,0.16177655302043464,0.39327778273612923,Normal
0.382618444214828,0.12022841406240325,0.1365546794155093,0.18620146494382075,0.25507896280988535,Arrhythmia
0.49508700946760026,0.08369725686598706,0.11861462651968509,0.18425720910767587,0.3300580063117335,Arrhythmia
0.8694291134520145,0.04681297285901255,0.07843246690162113,0.12278079766937289,0.43471455672600723,Normal
0.7828656202959826,0.09257118268008417,0.09184976610564358,0.13666549937227374,0.3914328101479913,Normal
0.7819054514383499,0.0986082035417398,0.12970631993120907,0.13681998573179588,0.39095272571917494,Normal
0.8360836032021618,0.07741896457565542,0.10950959467440452,0.17468123683683753,0.4180418016010809,Normal
0.7824659236060607,0.09541567896892816,0.1362772781624721,0.13178758676296293,0.39123296180303035,Normal
0.7819516917090461,0.12318659606728496,0.09837873344800205,0.1784780682083279,0.39097584585452305,Normal
0.24953312418974,0.15294060802788156,0.10275496307152635,0.14734778363780615,0.16635541612649332,Arrhythmia
0.2665056239714144,0.1181802985403692,0.10158711942511152,0.2501917672793746,0.17767041598094294,Arrhythmia
0.7123265291874669,0.08910155530082184,0.1394364538034547,0.15907125248090281,0.35616326459373343,Normal
0.7818193893893073,0.09886108752557865,0.12615603537784117,0.10869494822030124,0.39090969469465364,Normal
0.7688572748449358,0.09163713931981457,0.0942310524048535,0.16302452266762157,0.3844286374224679,Normal
0.5293767882646523,0.07064881667154904,0.15224758267143418,0.11189665583048637,0.3529178588431015,Arrhythmia
0.7765426139902533,0.11053874825263582,0.15241066890331753,0.20711483905783418,0.38827130699512663,Normal
0.7079562884334177,0.07440846066528597,0.10750362844608642,0.16078273150632502,0.35397814421670887,Normal
0.44779803705547416,0.10595675088688876,0.09696905098523464,0.20324088039463942,0.2985320247036494,Arrhythmia
0.36151501308336437,0.059449461831509995,0.11072380241068003,0.22214567186431358,0.2410100087222429,Arrhythmia
0.9040657328382571,0.09390892723025486,0.12190641613895438,0.16537110389646895,0.45203286641912854,Normal
0.41365432606433394,0.10366029443936085,0.21680253614806386,0.176157604011014,0.27576955070955594,Arrhythmia
0.4471740524600614,0.10727561276837559,0.1453953625618418,0.16660590910495546,0.2981160349733743,Arrhythmia
0.4059549413318349,0.15437345673990788,0.16123255806366427,0.15750132896422928,0.2706366275545566,Arrhythmia
0.745610953236912,0.1185896501468954,0.08474266142257919,0.19432405607849254,0.372805476618456,Normal
0.48883498563499306,0.11862016292652035,0.14533103002799763,0.12658622565159594,0.3258899904233287,Arrhythmia
0.8408349258856785,0.11237323919419864,0.145725372268092,0.19186629552741136,0.42041746294283927,Normal
0.7964917144270677,0.06678078132968018,0.1285923643826517,0.16623063061489335,0.39824585721353384,Normal
0.622772710195781,0.10401542962738,0.15339919194551258,0.17146910496136833,0.4151818067971873,Arrhythmia
0.7980222423071673,0.1136300139474525,0.12056636752260921,0.16089268418487235,0.39901112115358367,Normal
0.289226011645331,0.11503100030552035,0.10872545377318585,0.2311170731695266,0.19281734109688733,Arrhythmia
0.7906564177919321,0.0912053788345165,0.14893955768707465,0.16589664329534723,0.39532820889596604,Normal
0.6301647536256333,0.1084909661618565,0.09951609285723431,0.20342013843434317,0.4201098357504222,Arrhythmia
0.5123425983913136,0.13196441125196054,0.12448134649698885,0.2363738976074232,0.3415617322608757,Arrhythmia
0.6379741265221495,0.10941585890410403,0.08954539024600314,0.1096560400002341,0.42531608434809964,Arrhythmia
0.7789906591452072,0.09436430782278986,0.09311098977931445,0.13244044160547405,0.3894953295726036,Normal
0.20994825483386598,0.06377812505060877,0.10788265760968499,0.20730492945828585,0.1399655032225773,Arrhythmia
0.8492161199238293,0.09572022311548983,0.11901072580695134,0.1802445847649981,0.42460805996191464,Normal
0.8583551457191818,0.1324221711557543,0.08860079324685313,0.16221888892220704,0.4291775728595909,Normal
0.40652892103628535,0.08333568642519237,0.12087838618080449,0.22756066124430208,0.2710192806908569,Arrhythmia
0.4439901097435146,0.06479289378963625,0.16387719514542423,0.221941237540304,0.2959934064956764,Arrhythmia
0.4171665433578543,0.11898795453266534,0.146087690625539,0.11937023540011071,0.2781110289052362,Arrhythmia
0.7579944960708331,0.10329395654874282,0.11274929949801275,0.17751401128468872,0.37899724803541657,Normal
0.5428798086087357,0.11003370369961075,0.15975632818018493,0.260408181550654,0.36191987240582385,Arrhythmia
0.23771795225637105,0.06227979098713467,0.1665230250967754,0.14197264834378692,0.1584786348375807,Arrhythmia
0.4223583051445743,0.10671363854916696,0.13950731311781744,0.22753573093792334,0.2815722034297162,Arrhythmia
0.6808442116929256,0.11029405153050621,0.17971624411361642,0.13472735431469215,0.4538961411286171,Arrhythmia
0.8291964092662982,0.09281415818425881,0.1318130966138462,0.19326110741748723,0.4145982046331491,Normal
0.820280879657019,0.11430014027602282,0.13004833264374055,0.18572337795152216,0.4101404398285095,Normal
0.8691079495518764,0.11297419775179286,0.1166576383936629,0.16440141059299967,0.4345539747759382,Normal
0.3965689518379451,0.11484866552684576,0.15254757664358,0.19601648116953746,0.26437930122529674,Arrhythmia
0.8095549534009953,0.10092873096312298,0.09280287718040162,0.18238760698081663,0.40477747670049763,Normal
0.8747566872758706,0.1042726084885702,0.12533161093389872,0.1479586072800332,0.4373783436379353,Normal
0.7952352233806524,0.10558043051540679,0.13215793019433078,0.16559827369469074,0.3976176116903262,Normal
0.5263318744835762,0.11225537045132279,0.13440882816910726,0.16381336706771815,0.35088791632238414,Arrhythmia
0.8066484837073439,0.08599758370121655,0.14390093257849684,0.11430439285648676,0.40332424185367194,Normal
0.5550653400182101,0.0842258383806113,0.13606884779003015,0.09859039037497984,0.37004356001214006,Arrhythmia
0.7722400236653402,0.13762314138881182,0.09103972199167512,0.09403582130139755,0.3861200118326701,Normal
0.5972954502081441,0.12961926697769877,0.17365559568280547,0.23242175298768852,0.39819696680542943,Arrhythmia
0.5975301766937992,0.09702472408661852,0.19539910988143,0.13719660934695388,0.39835345112919945,Arrhythmia
0.6346832808140512,0.09380298494706013,0.11867384208766278,0.15323515675549426,0.4231221872093675,Arrhythmia
0.31226908637143336,0.14331293812219778,0.13753546464822294,0.2246918332635251,0.20817939091428891,Arrhythmia
0.8134834678698536,0.09539887128807235,0.1341543108249924,0.1816762024087023,0.4067417339349268,Normal
0.8321361379933773,0.12658305060264863,0.1239304233940294,0.18127011272765536,0.41606806899668863,Normal
0.7484641248599239,0.0990046698070183,0.12749955876679417,0.13727801449305074,0.37423206242996193,Normal
0.49397630740334847,0.05707674693645856,0.1438431324473237,0.15275793370100477,0.329317538268899,Arrhythmia
0.4048092447059965,0.12987256710044068,0.13169303480610867,0.1789844381446205,0.2698728298039977,Arrhythmia
0.43215405211263846,0.027283620201131314,0.09248291529542832,0.2104165862457719,0.28810270140842564,Arrhythmia
0.818606569554658,0.10957744327863672,0.1195164604580374,0.14286985841081282,0.409303284777329,Normal
0.49945961913641473,0.06524905932422373,0.18510194905301453,0.21509449162302685,0.3329730794242765,Arrhythmia
0.756184066601291,0.10075320466335876,0.11461627736637221,0.1574158466354991,0.3780920333006455,Normal
0.3497569985157627,0.09156699121342136,0.1939305958054857,0.20563371445068038,0.2331713323438418,Arrhythmia
0.7753268591817992,0.09110033357252281,0.12551021124696507,0.13604364053181453,0.3876634295908996,Normal
0.8029815184960087,0.08706126444588852,0.1339644662722718,0.1718045615626525,0.40149075924800437,Normal
0.7710268362964965,0.12178019963569547,0.12229066732430928,0.18850436412996496,0.38551341814824824,Normal
0.9037630436312634,0.08621624363820865,0.154719276063305,0.16593732350387944,0.4518815218156317,Normal
0.34526356296947636,0.0841210528736134,0.15856059643543718,0.22517297750158002,0.23017570864631756,Arrhythmia
0.7591314755151066,0.11308971009022097,0.14114010434504604,0.18480125306873044,0.5060876503434044,Arrhythmia
0.42466164257088146,0.1063478491114118,0.17273138306494004,0.17557066283677217,0.283107761713921,Arrhythmia
0.7758406768850313,0.13147973526580065,0.09548468673995317,0.1160687535937054,0.38792033844251567,Normal
0.7219096569302265,0.1400347420506027,0.11789216149125346,0.21342487638899926,0.36095482846511323,Normal
0.7913686350029591,0.11767319874973345,0.13304645756826838,0.11270823529047252,0.39568431750147953,Normal
0.826642994640673,0.07492383532413487,0.14753606985757858,0.18331048287271867,0.4133214973203365,Normal
0.5741045279424108,0.10782021297471722,0.12349084538463741,0.15313506528247794,0.3827363519616072,Arrhythmia
0.8161900063802973,0.0941702004201302,0.08699017579924476,0.15848731444835537,0.40809500319014863,Normal
0.8385849355324173,0.043029147587398495,0.14297531400744207,0.10780858663665702,0.41929246776620865,Normal
0.5561420083365959,0.09739465668609426,0.16421879374433254,0.13016935763601203,0.37076133889106394,Arrhythmia
0.4298448198032163,0.11039511645192147,0.1385923826336245,0.19908163308892485,0.28656321320214423,Arrhythmia
0.1857263715980022,0.10762521676738607,0.13222248672259324,0.22934747685504142,0.1238175810653348,Arrhythmia
0.7251139685951467,0.1255066522634048,0.12954043596776424,0.16602969182726285,0.48340931239676443,Arrhythmia
0.6270618514977552,0.13667502744660642,0.17643527855916047,0.17641909559008376,0.41804123433183676,Arrhythmia
0.8515141727015921,0.10477578318053027,0.11481915708358593,0.15410950452745065,0.42575708635079607,Normal
0.5072577677428706,0.07937369645981227,0.13607252081690754,0.1386018054187147,0.33817184516191373,Arrhythmia
0.8039317595158045,0.06003598630935785,0.13832655349404963,0.17039465427693978,0.40196587975790227,Normal
0.18486217078221234,0.1881325854150332,0.11386598707887452,0.1961356009341631,0.12324144718814156,Arrhythmia
0.6662274225106275,0.06880282218623408,0.15838321715187711,0.13786337747305374,0.444151615007085,Arrhythmia
0.8138284576297464,0.08698572925309822,0.14146174690820626,0.15508117361194237,0.4069142288148732,Normal
0.6305101596033131,0.11487045663917814,0.1445125671543073,0.19459844009864902,0.42034010640220876,Arrhythmia
0.6444448293671194,0.10922862266353156,0.12653237517170612,0.18269994143500035,0.4296298862447463,Arrhythmia
0.8552762966478993,0.1237406061112076,0.1327746044405837,0.12570985261808548,0.42763814832394964,Normal
0.3842557516374683,0.10889884959028527,0.17015427719834056,0.16990479826142202,0.2561705010916455,Arrhythmia
0.8806855634529324,0.1090706860302796,0.11511686729418702,0.1889226150486507,0.4403427817264662,Normal
0.6570380191475018,0.11709850916024148,0.16164398821355225,0.2054158772885959,0.43802534609833454,Arrhythmia
0.477491661945121,0.10376729360414627,0.13480784527148393,0.1806231619032587,0.31832777463008066,Arrhythmia
0.3082966124845436,0.05068777853235828,0.11344509503000458,0.24210247261958567,0.20553107498969572,Arrhythmia
0.40415573784657466,0.06030730619777506,0.1892604548040911,0.22039268357370537,0.2694371585643831,Arrhythmia
0.6875452135972031,0.08634015339297756,0.12118284244544844,0.1937835107804614,0.34377260679860155,Normal
0.2915641299854606,0.050638037591293254,0.17067711296028923,0.2775900962535709,0.19437608665697373,Arrhythmia
0.8339986537758378,0.11150937334988861,0.11494628623998071,0.17176253589102608,0.4169993268879189,Normal
0.7623017705566663,0.09438649846266453,0.08614086371609228,0.15704981119615752,0.38115088527833313,Normal
0.6456351097901464,0.08147660162622707,0.0826369051674542,0.1958735466339522,0.43042340652676425,Arrhythmia
0.7505185931714832,0.11881542375976432,0.1003502521292338,0.15326100550008925,0.3752592965857416,Normal
0.3546200584529351,0.11653111906727613,0.1953987950249142,0.18889130869833134,0.23641337230195672,Arrhythmia
0.26105093997024964,0.11321424213881198,0.13941086603219957,0.2020995981766859,0.17403395998016644,Arrhythmia
0.7710518372402915,0.10127376787303233,0.12943922666493218,0.1641764622593471,0.38552591862014574,Normal
0.8024430035162853,0.10081183382407766,0.1059601662438649,0.14011297247347157,0.40122150175814264,Normal
0.8574709864131858,0.09398191961277283,0.11449353552989139,0.18254127961227837,0.4287354932065929,Normal
0.39223891016462037,0.12684773130833324,0.13115150965123917,0.22990968290694935,0.26149260677641356,Arrhythmia
0.8119738730852949,0.08435964726184786,0.1644539125827015,0.12286537167738652,0.40598693654264745,Normal
0.5950665321398148,0.11241397292354495,0.13444137023366876,0.17480717201066295,0.3967110214265432,Arrhythmia
0.6836876656439215,0.14870189686897137,0.0938915611992104,0.1907100489745785,0.45579177709594765,Arrhythmia
0.4867576927473118,0.17739128012962957,0.11588976296090808,0.24556467221776268,0.32450512849820784,Arrhythmia
0.6464575930193154,0.13312147409450062,0.14908056046987958,0.15863406601247612,0.4309717286795436,Arrhythmia
0.7810436129506257,0.09592839279795277,0.10836638172102712,0.129557298079214,0.39052180647531287,Normal
0.4120153880655922,0.09407394322909096,0.11722878658374056,0.1813383508396921,0.27467692537706145,Arrhythmia
0.8116892955895374,0.06888208707592747,0.12661760464428914,0.18500586884826775,0.4058446477947687,Normal
0.7413698371569343,0.07533063797439789,0.1338999580155375,0.21839628512544296,0.37068491857846714,Normal
0.7647494072120796,0.09888461844684589,0.13116653825043445,0.16228016174237234,0.3823747036060398,Normal
0.3513961417043445,0.11888240754660363,0.11255122796651912,0.1832510737106811,0.234264094469563,Arrhythmia
0.389670508611535,0.13708279525631312,0.17273930361782808,0.20436552483628706,0.25978033907435666,Arrhythmia
0.77330454493416,0.07185711947570167,0.12145993511946715,0.1834023453914975,0.38665227246708,Normal
0.9159664769990847,0.10786635678788745,0.12384098232980063,0.15072650607392496,0.45798323849954237,Normal
0.5755604069318638,0.11747187879952188,0.10788216985293195,0.14441015592853723,0.3837069379545759,Arrhythmia
0.22456919403450554,0.11523973980737631,0.1068990018147838,0.09388437628190067,0.1497127960230037,Arrhythmia
0.8418161861497776,0.10062533754497349,0.1250261128161276,0.15995348482492291,0.4209080930748888,Normal
0.8040914679273783,0.09802220693617715,0.13838152965975536,0.15129176367434047,0.40204573396368914,Normal
0.8284220503128078,0.11199188226562988,0.10985753879886818,0.15290935788733012,0.4142110251564039,Normal
